,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
93,UpdateApplicationInstanceActiveCertificate,Grants permission to set a certificate as the active one for this application instance,Write,,,
94,UpdateApplicationInstanceDisplayData,Grants permission to update display data of an application instance,Write,,,
95,UpdateApplicationInstanceResponseConfiguration,Grants permission to update federation response configuration for the application instance,Write,,,
96,UpdateApplicationInstanceResponseSchemaConfiguration,Grants permission to update federation response schema configuration for the application instance,Write,,,
97,UpdateApplicationInstanceSecurityConfiguration,Grants permission to update security details for the application instance,Write,,,
98,UpdateApplicationInstanceServiceProviderConfiguration,Grants permission to update service provider related configuration for the application instance,Write,,,
99,UpdateApplicationInstanceStatus,Grants permission to update the status of an application instance,Write,,,
100,UpdateDirectoryAssociation,Grants permission to update the user attribute mappings for your connected directory,Write,,,
101,UpdateInstanceAccessControlAttributeConfiguration,Grants permission to update the attributes to use with the instance for ABAC,Write,Instance*,,
102,UpdateManagedApplicationInstanceStatus,Grants permission to update the status of a managed application instance,Write,,,
103,UpdatePermissionSet,Grants permission to update the permission set,Permissions management,Instance*,,
104,UpdatePermissionSet,Grants permission to update the permission set,Permissions management,PermissionSet*,,
105,UpdateProfile,Grants permission to update the profile for an application instance,Write,,,
106,UpdateSSOConfiguration,Grants permission to update the configuration for the current SSO instance,Write,,,
107,UpdateTrust,Grants permission to update the federation trust in a target account,Write,,,
