,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
98,GetServiceLastAccessedDetailsWithEntities,Grants permission to retrieve information about the entities from the service last accessed data report,Read,,,
99,GetServiceLinkedRoleDeletionStatus,Grants permission to retrieve an IAM service-linked role deletion status,Read,role*,,
100,GetUser,"Grants permission to retrieve information about the specified IAM user, including the user's creation date, path, unique ID, and ARN",Read,user*,,
101,GetUserPolicy,Grants permission to retrieve an inline policy document that is embedded in the specified IAM user,Read,user*,,
102,ListAccessKeys,Grants permission to list information about the access key IDs that are associated with the specified IAM user,List,user*,,
103,ListAccountAliases,Grants permission to list the account alias that is associated with the AWS account,List,,,
104,ListAttachedGroupPolicies,Grants permission to list all managed policies that are attached to the specified IAM group,List,group*,,
105,ListAttachedRolePolicies,Grants permission to list all managed policies that are attached to the specified IAM role,List,role*,,
106,ListAttachedUserPolicies,Grants permission to list all managed policies that are attached to the specified IAM user,List,user*,,
107,ListEntitiesForPolicy,Grants permission to list all IAM identities to which the specified managed policy is attached,List,policy*,,
108,ListGroupPolicies,Grants permission to list the names of the inline policies that are embedded in the specified IAM group,List,group*,,
109,ListGroups,Grants permission to list the IAM groups that have the specified path prefix,List,,,
110,ListGroupsForUser,Grants permission to list the IAM groups that the specified IAM user belongs to,List,user*,,
111,ListInstanceProfileTags,Grants permission to list the tags that are attached to the specified instance profile,List,instance-profile*,,
112,ListInstanceProfiles,Grants permission to list the instance profiles that have the specified path prefix,List,instance-profile*,,
113,ListInstanceProfilesForRole,Grants permission to list the instance profiles that have the specified associated IAM role,List,role*,,
114,ListMFADeviceTags,Grants permission to list the tags that are attached to the specified virtual mfa device,List,mfa*,,
115,ListMFADevices,Grants permission to list the MFA devices for an IAM user,List,user,,
116,ListOpenIDConnectProviderTags,Grants permission to list the tags that are attached to the specified OpenID Connect provider,List,oidc-provider*,,
117,ListOpenIDConnectProviders,Grants permission to list information about the IAM OpenID Connect (OIDC) provider resource objects that are defined in the AWS account,List,,,
118,ListPolicies,Grants permission to list all managed policies,List,,,
119,ListPoliciesGrantingServiceAccess,Grants permission to list information about the policies that grant an entity access to a specific service,List,group*,,
120,ListPoliciesGrantingServiceAccess,Grants permission to list information about the policies that grant an entity access to a specific service,List,role*,,
121,ListPoliciesGrantingServiceAccess,Grants permission to list information about the policies that grant an entity access to a specific service,List,user*,,
122,ListPolicyTags,Grants permission to list the tags that are attached to the specified managed policy,List,policy*,,
123,ListPolicyVersions,"Grants permission to list information about the versions of the specified managed policy, including the version that is currently set as the policy's default version",List,policy*,,
124,ListRolePolicies,Grants permission to list the names of the inline policies that are embedded in the specified IAM role,List,role*,,
125,ListRoleTags,Grants permission to list the tags that are attached to the specified IAM role,List,role*,,
126,ListRoles,Grants permission to list the IAM roles that have the specified path prefix,List,,,
127,ListSAMLProviderTags,Grants permission to list the tags that are attached to the specified SAML provider,List,saml-provider*,,
128,ListSAMLProviders,Grants permission to list the SAML provider resources in IAM,List,,,
129,ListSSHPublicKeys,Grants permission to list information about the SSH public keys that are associated with the specified IAM user,List,user*,,
130,ListServerCertificateTags,Grants permission to list the tags that are attached to the specified server certificate,List,server-certificate*,,
131,ListServerCertificates,Grants permission to list the server certificates that have the specified path prefix,List,,,
132,ListServiceSpecificCredentials,Grants permission to list the service-specific credentials that are associated with the specified IAM user,List,user*,,
133,ListSigningCertificates,Grants permission to list information about the signing certificates that are associated with the specified IAM user,List,user*,,
134,ListUserPolicies,Grants permission to list the names of the inline policies that are embedded in the specified IAM user,List,user*,,
135,ListUserTags,Grants permission to list the tags that are attached to the specified IAM user,List,user*,,
136,ListUsers,Grants permission to list the IAM users that have the specified path prefix,List,,,
137,ListVirtualMFADevices,Grants permission to list virtual MFA devices by assignment status,List,,,
138,PassRole [permission only],Grants permission to pass a role to a service,Write,role*,,
139,PassRole [permission only],Grants permission to pass a role to a service,Write,,iam:AssociatedResourceArn  iam:PassedToService,
140,PutGroupPolicy,Grants permission to create or update an inline policy document that is embedded in the specified IAM group,Permissions management,group*,,
141,PutRolePermissionsBoundary,Grants permission to set a managed policy as a permissions boundary for a role,Permissions management,role*,,
142,PutRolePermissionsBoundary,Grants permission to set a managed policy as a permissions boundary for a role,Permissions management,,iam:PermissionsBoundary,
143,PutRolePolicy,Grants permission to create or update an inline policy document that is embedded in the specified IAM role,Permissions management,role*,,
144,PutRolePolicy,Grants permission to create or update an inline policy document that is embedded in the specified IAM role,Permissions management,,iam:PermissionsBoundary,
145,PutUserPermissionsBoundary,Grants permission to set a managed policy as a permissions boundary for an IAM user,Permissions management,user*,,
146,PutUserPermissionsBoundary,Grants permission to set a managed policy as a permissions boundary for an IAM user,Permissions management,,iam:PermissionsBoundary,
147,PutUserPolicy,Grants permission to create or update an inline policy document that is embedded in the specified IAM user,Permissions management,user*,,
148,PutUserPolicy,Grants permission to create or update an inline policy document that is embedded in the specified IAM user,Permissions management,,iam:PermissionsBoundary,
149,RemoveClientIDFromOpenIDConnectProvider,Grants permission to remove the client ID (audience) from the list of client IDs in the specified IAM OpenID Connect (OIDC) provider resource,Write,oidc-provider*,,
150,RemoveRoleFromInstanceProfile,Grants permission to remove an IAM role from the specified EC2 instance profile,Write,instance-profile*,,
151,RemoveUserFromGroup,Grants permission to remove an IAM user from the specified group,Write,group*,,
152,ResetServiceSpecificCredential,Grants permission to reset the password for an existing service-specific credential for an IAM user,Write,user*,,
153,ResyncMFADevice,Grants permission to synchronize the specified MFA device with its IAM entity (user or role),Write,user*,,
154,SetDefaultPolicyVersion,Grants permission to set the version of the specified policy as the policy's default version,Permissions management,policy*,,
155,SetSecurityTokenServicePreferences,Grants permission to set the STS global endpoint token version,Write,,,
156,SimulateCustomPolicy,Grants permission to simulate whether an identity-based policy or resource-based policy provides permissions for specific API operations and resources,Read,,,
157,SimulatePrincipalPolicy,Grants permission to simulate whether an identity-based policy that is attached to a specified IAM entity (user or role) provides permissions for specific API operations and resources,Read,group,,
158,SimulatePrincipalPolicy,Grants permission to simulate whether an identity-based policy that is attached to a specified IAM entity (user or role) provides permissions for specific API operations and resources,Read,role,,
159,SimulatePrincipalPolicy,Grants permission to simulate whether an identity-based policy that is attached to a specified IAM entity (user or role) provides permissions for specific API operations and resources,Read,user,,
160,TagInstanceProfile,Grants permission to add tags to an instance profile,Tagging,instance-profile*,,
161,TagInstanceProfile,Grants permission to add tags to an instance profile,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
162,TagMFADevice,Grants permission to add tags to a virtual mfa device,Tagging,mfa*,,
163,TagMFADevice,Grants permission to add tags to a virtual mfa device,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
164,TagOpenIDConnectProvider,Grants permission to add tags to an OpenID Connect provider,Tagging,oidc-provider*,,
165,TagOpenIDConnectProvider,Grants permission to add tags to an OpenID Connect provider,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
166,TagPolicy,Grants permission to add tags to a managed policy,Tagging,policy*,,
167,TagPolicy,Grants permission to add tags to a managed policy,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
168,TagRole,Grants permission to add tags to an IAM role,Tagging,role*,,
169,TagRole,Grants permission to add tags to an IAM role,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
170,TagSAMLProvider,Grants permission to add tags to a SAML Provider,Tagging,saml-provider*,,
171,TagSAMLProvider,Grants permission to add tags to a SAML Provider,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
172,TagServerCertificate,Grants permission to add tags to a server certificate,Tagging,server-certificate*,,
173,TagServerCertificate,Grants permission to add tags to a server certificate,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
174,TagUser,Grants permission to add tags to an IAM user,Tagging,user*,,
175,TagUser,Grants permission to add tags to an IAM user,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
176,UntagInstanceProfile,Grants permission to remove the specified tags from the instance profile,Tagging,instance-profile*,,
177,UntagInstanceProfile,Grants permission to remove the specified tags from the instance profile,Tagging,,aws:TagKeys,
178,UntagMFADevice,Grants permission to remove the specified tags from the virtual mfa device,Tagging,mfa*,,
179,UntagMFADevice,Grants permission to remove the specified tags from the virtual mfa device,Tagging,,aws:TagKeys,
180,UntagOpenIDConnectProvider,Grants permission to remove the specified tags from the OpenID Connect provider,Tagging,oidc-provider*,,
181,UntagOpenIDConnectProvider,Grants permission to remove the specified tags from the OpenID Connect provider,Tagging,,aws:TagKeys,
182,UntagPolicy,Grants permission to remove the specified tags from the managed policy,Tagging,policy*,,
183,UntagPolicy,Grants permission to remove the specified tags from the managed policy,Tagging,,aws:TagKeys,
184,UntagRole,Grants permission to remove the specified tags from the role,Tagging,role*,,
185,UntagRole,Grants permission to remove the specified tags from the role,Tagging,,aws:TagKeys,
186,UntagSAMLProvider,Grants permission to remove the specified tags from the SAML Provider,Tagging,saml-provider*,,
187,UntagSAMLProvider,Grants permission to remove the specified tags from the SAML Provider,Tagging,,aws:TagKeys,
188,UntagServerCertificate,Grants permission to remove the specified tags from the server certificate,Tagging,server-certificate*,,
189,UntagServerCertificate,Grants permission to remove the specified tags from the server certificate,Tagging,,aws:TagKeys,
190,UntagUser,Grants permission to remove the specified tags from the user,Tagging,user*,,
191,UntagUser,Grants permission to remove the specified tags from the user,Tagging,,aws:TagKeys,
192,UpdateAccessKey,Grants permission to update the status of the specified access key as Active or Inactive,Write,user*,,
193,UpdateAccountPasswordPolicy,Grants permission to update the password policy settings for the AWS account,Write,,,
194,UpdateAssumeRolePolicy,Grants permission to update the policy that grants an IAM entity permission to assume a role,Permissions management,role*,,
195,UpdateGroup,Grants permission to update the name or path of the specified IAM group,Write,group*,,
196,UpdateLoginProfile,Grants permission to change the password for the specified IAM user,Write,user*,,
197,UpdateOpenIDConnectProviderThumbprint,Grants permission to update the entire list of server certificate thumbprints that are associated with an OpenID Connect (OIDC) provider resource,Write,oidc-provider*,,
198,UpdateRole,Grants permission to update the description or maximum session duration setting of a role,Write,role*,,
199,UpdateRoleDescription,Grants permission to update only the description of a role,Write,role*,,
200,UpdateSAMLProvider,Grants permission to update the metadata document for an existing SAML provider resource,Write,saml-provider*,,
201,UpdateSSHPublicKey,Grants permission to update the status of an IAM user's SSH public key to active or inactive,Write,user*,,
202,UpdateServerCertificate,Grants permission to update the name or the path of the specified server certificate stored in IAM,Write,server-certificate*,,
203,UpdateServiceSpecificCredential,Grants permission to update the status of a service-specific credential to active or inactive for an IAM user,Write,user*,,
204,UpdateSigningCertificate,Grants permission to update the status of the specified user signing certificate to active or disabled,Write,user*,,
205,UpdateUser,Grants permission to update the name or the path of the specified IAM user,Write,user*,,
206,UploadSSHPublicKey,Grants permission to upload an SSH public key and associate it with the specified IAM user,Write,user*,,
207,UploadServerCertificate,Grants permission to upload a server certificate entity for the AWS account,Write,server-certificate*,,
208,UploadServerCertificate,Grants permission to upload a server certificate entity for the AWS account,Write,,aws:TagKeys  aws:RequestTag/${TagKey},
209,UploadSigningCertificate,Grants permission to upload an X.509 signing certificate and associate it with the specified IAM user,Write,user*,,
