,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
46,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,autoscalingconfiguration,,
47,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,connection,,
48,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,observabilityconfiguration,,
49,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,service,,
50,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,vpcconnector,,
51,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,vpcingressconnection,,
52,TagResource,"Grants permission to add tags to, or update tag values of, an AWS App Runner resource",Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
53,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,autoscalingconfiguration,,
54,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,connection,,
55,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,observabilityconfiguration,,
56,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,service,,
57,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,vpcconnector,,
58,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,vpcingressconnection,,
59,UntagResource,Grants permission to remove tags from an AWS App Runner resource,Tagging,,aws:TagKeys,
60,UpdateService,Grants permission to update an AWS App Runner service resource,Write,service*,,
61,UpdateService,Grants permission to update an AWS App Runner service resource,Write,autoscalingconfiguration,,
62,UpdateService,Grants permission to update an AWS App Runner service resource,Write,connection,,
63,UpdateService,Grants permission to update an AWS App Runner service resource,Write,observabilityconfiguration,,
64,UpdateService,Grants permission to update an AWS App Runner service resource,Write,vpcconnector,,
65,UpdateService,Grants permission to update an AWS App Runner service resource,Write,,apprunner:ConnectionArn  apprunner:AutoScalingConfigurationArn  apprunner:ObservabilityConfigurationArn  apprunner:VpcConnectorArn,
66,UpdateVpcIngressConnection,Grants permission to update an AWS App Runner VpcIngressConnection resource,Write,vpcingressconnection*,,
67,UpdateVpcIngressConnection,Grants permission to update an AWS App Runner VpcIngressConnection resource,Write,,apprunner:VpcId  apprunner:VpcEndpointId,
