,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
73,ListCustomerManagedPolicyReferencesInPermissionSet,Grants permission to list the customer managed policy references that are attached to a permission set,List,Instance*,,
74,ListCustomerManagedPolicyReferencesInPermissionSet,Grants permission to list the customer managed policy references that are attached to a permission set,List,PermissionSet*,,
75,ListDirectoryAssociations,Grants permission to retrieve details about the directory connected to AWS IAM Identity Center,Read,,,
76,ListInstances,Grants permission to list the SSO Instances that the caller has access to,List,,,
77,ListManagedPoliciesInPermissionSet,Grants permission to list the AWS managed policies that are attached to a specified permission set,List,Instance*,,
78,ListManagedPoliciesInPermissionSet,Grants permission to list the AWS managed policies that are attached to a specified permission set,List,PermissionSet*,,
79,ListPermissionSetProvisioningStatus,Grants permission to list the status of the Permission Set Provisioning requests for a specified SSO instance,List,Instance*,,
80,ListPermissionSets,Grants permission to retrieve all permission sets,List,Instance*,,
81,ListPermissionSetsProvisionedToAccount,Grants permission to list all the permission sets that are provisioned to a specified AWS account,List,Account*,,
82,ListPermissionSetsProvisionedToAccount,Grants permission to list all the permission sets that are provisioned to a specified AWS account,List,Instance*,,
83,ListProfileAssociations,Grants permission to retrieve the directory user or group associated with the profile,Read,,,
84,ListProfiles,Grants permission to retrieve all profiles for an application instance,List,,,sso:GetProfile
85,ListTagsForResource,Grants permission to list the tags that are attached to a specified resource,Read,Instance*,,
86,ListTagsForResource,Grants permission to list the tags that are attached to a specified resource,Read,PermissionSet*,,
87,ProvisionPermissionSet,Grants permission to provision a specified permission set to the specified target,Write,Account*,,
88,ProvisionPermissionSet,Grants permission to provision a specified permission set to the specified target,Write,Instance*,,
89,ProvisionPermissionSet,Grants permission to provision a specified permission set to the specified target,Write,PermissionSet*,,
90,PutInlinePolicyToPermissionSet,Grants permission to attach an IAM inline policy to a permission set,Write,Instance*,,
91,PutInlinePolicyToPermissionSet,Grants permission to attach an IAM inline policy to a permission set,Write,PermissionSet*,,
92,PutMfaDeviceManagementForDirectory,Grants permission to put Mfa Device Management settings for the directory,Write,,,
93,PutPermissionsBoundaryToPermissionSet,Grants permission to add permissions boundary to a permission set,Permissions management,Instance*,,
94,PutPermissionsBoundaryToPermissionSet,Grants permission to add permissions boundary to a permission set,Permissions management,PermissionSet*,,
95,PutPermissionsPolicy,Grants permission to add a policy to a permission set,Permissions management,,,
96,SearchGroups,Grants permission to search for groups within the associated directory,Read,,,ds:DescribeDirectories
97,SearchUsers,Grants permission to search for users within the associated directory,Read,,,ds:DescribeDirectories
98,StartSSO,Grants permission to initialize AWS IAM Identity Center,Write,,,organizations:DescribeOrganization  organizations:EnableAWSServiceAccess
99,TagResource,Grants permission to associate a set of tags with a specified resource,Tagging,Instance*,,
100,TagResource,Grants permission to associate a set of tags with a specified resource,Tagging,PermissionSet*,,
101,TagResource,Grants permission to associate a set of tags with a specified resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
102,UntagResource,Grants permission to disassociate a set of tags from a specified resource,Tagging,Instance*,,
103,UntagResource,Grants permission to disassociate a set of tags from a specified resource,Tagging,PermissionSet*,,
104,UntagResource,Grants permission to disassociate a set of tags from a specified resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
105,UpdateApplicationInstanceActiveCertificate,Grants permission to set a certificate as the active one for this application instance,Write,,,
106,UpdateApplicationInstanceDisplayData,Grants permission to update display data of an application instance,Write,,,
107,UpdateApplicationInstanceResponseConfiguration,Grants permission to update federation response configuration for the application instance,Write,,,
108,UpdateApplicationInstanceResponseSchemaConfiguration,Grants permission to update federation response schema configuration for the application instance,Write,,,
109,UpdateApplicationInstanceSecurityConfiguration,Grants permission to update security details for the application instance,Write,,,
110,UpdateApplicationInstanceServiceProviderConfiguration,Grants permission to update service provider related configuration for the application instance,Write,,,
111,UpdateApplicationInstanceStatus,Grants permission to update the status of an application instance,Write,,,
112,UpdateDirectoryAssociation,Grants permission to update the user attribute mappings for your connected directory,Write,,,
113,UpdateInstanceAccessControlAttributeConfiguration,Grants permission to update the attributes to use with the instance for ABAC,Write,Instance*,,
114,UpdateManagedApplicationInstanceStatus,Grants permission to update the status of a managed application instance,Write,,,
115,UpdatePermissionSet,Grants permission to update the permission set,Permissions management,Instance*,,
116,UpdatePermissionSet,Grants permission to update the permission set,Permissions management,PermissionSet*,,
117,UpdateProfile,Grants permission to update the profile for an application instance,Write,,,
118,UpdateSSOConfiguration,Grants permission to update the configuration for the current SSO instance,Write,,,
119,UpdateTrust,Grants permission to update the federation trust in a target account,Write,,,
