,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
32,CreateClassifier,Grants permission to create a classifier,Write,,,
33,CreateConnection,Grants permission to create a connection,Write,catalog*,,
34,CreateConnection,Grants permission to create a connection,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
35,CreateCrawler,Grants permission to create a crawler,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
36,CreateCustomEntityType,Grants permission to create a Custom Entity Type,Write,,,
37,CreateDatabase,Grants permission to create a database,Write,catalog*,,
38,CreateDevEndpoint,Grants permission to create a development endpoint,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
39,CreateJob,Grants permission to create a job,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  glue:VpcIds  glue:SubnetIds  glue:SecurityGroupIds,
40,CreateMLTransform,Grants permission to create an ML Transform,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
41,CreatePartition,Grants permission to create a partition,Write,catalog*,,
42,CreatePartition,Grants permission to create a partition,Write,database*,,
43,CreatePartition,Grants permission to create a partition,Write,table*,,
44,CreatePartitionIndex,Grants permission to create a specified partition index in an existing table,Write,catalog*,,
45,CreatePartitionIndex,Grants permission to create a specified partition index in an existing table,Write,database*,,
46,CreatePartitionIndex,Grants permission to create a specified partition index in an existing table,Write,table*,,
47,CreateRegistry,Grants permission to create a new schema registry,Write,registry*,,
48,CreateRegistry,Grants permission to create a new schema registry,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
49,CreateSchema,Grants permission to create a new schema container,Write,registry*,,
50,CreateSchema,Grants permission to create a new schema container,Write,schema*,,
51,CreateSchema,Grants permission to create a new schema container,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
52,CreateScript,Grants permission to create a script,Write,,,
53,CreateSecurityConfiguration,Grants permission to create a security configuration,Write,,,
54,CreateSession,Grants permission to create an interactive session,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
55,CreateTable,Grants permission to create a table,Write,catalog*,,
56,CreateTable,Grants permission to create a table,Write,database*,,
57,CreateTrigger,Grants permission to create a trigger,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
58,CreateUserDefinedFunction,Grants permission to create a function definition,Write,catalog*,,
59,CreateUserDefinedFunction,Grants permission to create a function definition,Write,database*,,
60,CreateWorkflow,Grants permission to create a workflow,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
61,DeleteBlueprint,Grants permission to delete a blueprint,Write,blueprint*,,
62,DeleteClassifier,Grants permission to delete a classifier,Write,,,
63,DeleteColumnStatisticsForPartition,Grants permission to delete the partition column statistics of a column,Write,catalog*,,
64,DeleteColumnStatisticsForPartition,Grants permission to delete the partition column statistics of a column,Write,database*,,
65,DeleteColumnStatisticsForPartition,Grants permission to delete the partition column statistics of a column,Write,table*,,
66,DeleteColumnStatisticsForTable,Grants permission to delete the table statistics of columns,Write,catalog*,,
67,DeleteColumnStatisticsForTable,Grants permission to delete the table statistics of columns,Write,database*,,
68,DeleteColumnStatisticsForTable,Grants permission to delete the table statistics of columns,Write,table*,,
69,DeleteConnection,Grants permission to delete a connection,Write,catalog*,,
70,DeleteConnection,Grants permission to delete a connection,Write,connection*,,
71,DeleteCrawler,Grants permission to delete a crawler,Write,crawler*,,
72,DeleteCustomEntityType,Grants permission to delete a Custom Entity Type,Write,,,
73,DeleteDatabase,Grants permission to delete a database,Write,catalog*,,
74,DeleteDatabase,Grants permission to delete a database,Write,database*,,
75,DeleteDatabase,Grants permission to delete a database,Write,table*,,
76,DeleteDatabase,Grants permission to delete a database,Write,userdefinedfunction*,,
77,DeleteDevEndpoint,Grants permission to delete a development endpoint,Write,devendpoint*,,
78,DeleteJob,Grants permission to delete a job,Write,job*,,
79,DeleteMLTransform,Grants permission to delete an ML Transform,Write,mlTransform*,,
80,DeletePartition,Grants permission to delete a partition,Write,catalog*,,
81,DeletePartition,Grants permission to delete a partition,Write,database*,,
82,DeletePartition,Grants permission to delete a partition,Write,table*,,
83,DeletePartitionIndex,Grants permission to delete a specified partition index from an existing table,Write,catalog*,,
84,DeletePartitionIndex,Grants permission to delete a specified partition index from an existing table,Write,database*,,
85,DeletePartitionIndex,Grants permission to delete a specified partition index from an existing table,Write,table*,,
86,DeleteRegistry,Grants permission to delete a schema registry,Write,registry*,,
87,DeleteResourcePolicy,Grants permission to delete a resource policy,Permissions management,catalog*,,
88,DeleteSchema,Grants permission to delete a schema container,Write,registry*,,
89,DeleteSchema,Grants permission to delete a schema container,Write,schema*,,
90,DeleteSchemaVersions,Grants permission to delete a range of schema versions,Write,registry*,,
91,DeleteSchemaVersions,Grants permission to delete a range of schema versions,Write,schema*,,
92,DeleteSecurityConfiguration,Grants permission to delete a security configuration,Write,,,
93,DeleteSession,Grants permission to delete an interactive session after stopping the session if not already stopped,Write,session*,,
94,DeleteTable,Grants permission to delete a table,Write,catalog*,,
95,DeleteTable,Grants permission to delete a table,Write,database*,,
96,DeleteTable,Grants permission to delete a table,Write,table*,,
97,DeleteTableVersion,Grants permission to delete a version of a table,Write,catalog*,,
98,DeleteTableVersion,Grants permission to delete a version of a table,Write,database*,,
99,DeleteTableVersion,Grants permission to delete a version of a table,Write,table*,,
100,DeleteTrigger,Grants permission to delete a trigger,Write,trigger*,,
101,DeleteUserDefinedFunction,Grants permission to delete a function definition,Write,catalog*,,
102,DeleteUserDefinedFunction,Grants permission to delete a function definition,Write,database*,,
103,DeleteUserDefinedFunction,Grants permission to delete a function definition,Write,userdefinedfunction*,,
104,DeleteWorkflow,Grants permission to delete a workflow,Write,workflow*,,
105,GetBlueprint,Grants permission to retrieve a blueprint,Read,blueprint*,,
106,GetBlueprintRun,Grants permission to retrieve a blueprint run,Read,blueprint*,,
107,GetBlueprintRuns,Grants permission to retrieve all runs of a blueprint,Read,blueprint*,,
108,GetCatalogImportStatus,Grants permission to retrieve the catalog import status,Read,catalog*,,
109,GetClassifier,Grants permission to retrieve a classifier,Read,,,
110,GetClassifiers,Grants permission to list all classifiers,Read,,,
111,GetColumnStatisticsForPartition,Grants permission to retrieve partition statistics of columns,Read,catalog*,,
112,GetColumnStatisticsForPartition,Grants permission to retrieve partition statistics of columns,Read,database*,,
113,GetColumnStatisticsForPartition,Grants permission to retrieve partition statistics of columns,Read,table*,,
114,GetColumnStatisticsForTable,Grants permission to retrieve table statistics of columns,Read,catalog*,,
115,GetColumnStatisticsForTable,Grants permission to retrieve table statistics of columns,Read,database*,,
116,GetColumnStatisticsForTable,Grants permission to retrieve table statistics of columns,Read,table*,,
117,GetConnection,Grants permission to retrieve a connection,Read,catalog*,,
118,GetConnection,Grants permission to retrieve a connection,Read,connection*,,
119,GetConnections,Grants permission to retrieve a list of connections,Read,catalog*,,
120,GetConnections,Grants permission to retrieve a list of connections,Read,connection*,,
121,GetCrawler,Grants permission to retrieve a crawler,Read,crawler*,,
122,GetCrawlerMetrics,Grants permission to retrieve metrics about crawlers,Read,,,
123,GetCrawlers,Grants permission to retrieve all crawlers,Read,,,
124,GetCustomEntityType,Grants permission to read a Custom Entity Type,Read,,,
125,GetDataCatalogEncryptionSettings,Grants permission to retrieve catalog encryption settings,Read,catalog*,,
126,GetDatabase,Grants permission to retrieve a database,Read,catalog*,,
127,GetDatabase,Grants permission to retrieve a database,Read,database*,,
128,GetDatabases,Grants permission to retrieve all databases,Read,catalog*,,
129,GetDatabases,Grants permission to retrieve all databases,Read,database*,,
130,GetDataflowGraph,Grants permission to transform a script into a directed acyclic graph (DAG),Read,,,
131,GetDevEndpoint,Grants permission to retrieve a development endpoint,Read,devendpoint*,,
132,GetDevEndpoints,Grants permission to retrieve all development endpoints,Read,,,
133,GetJob,Grants permission to retrieve a job,Read,job*,,
134,GetJobBookmark,Grants permission to retrieve a job bookmark,Read,,,
135,GetJobRun,Grants permission to retrieve a job run,Read,job*,,
136,GetJobRuns,Grants permission to retrieve all job runs of a job,Read,job*,,
137,GetJobs,Grants permission to retrieve all current jobs,Read,,,
138,GetMLTaskRun,Grants permission to retrieve an ML Task Run,Read,mlTransform*,,
139,GetMLTaskRuns,Grants permission to retrieve all ML Task Runs,List,mlTransform*,,
140,GetMLTransform,Grants permission to retrieve an ML Transform,Read,mlTransform*,,
141,GetMLTransforms,Grants permission to retrieve all ML Transforms,List,mlTransform*,,
142,GetMapping,Grants permission to create a mapping,Read,,,
143,GetPartition,Grants permission to retrieve a partition,Read,catalog*,,
144,GetPartition,Grants permission to retrieve a partition,Read,database*,,
145,GetPartition,Grants permission to retrieve a partition,Read,table*,,
146,GetPartitionIndexes,Grants permission to retrieve partition indexes for a table,Read,catalog*,,
147,GetPartitionIndexes,Grants permission to retrieve partition indexes for a table,Read,database*,,
148,GetPartitionIndexes,Grants permission to retrieve partition indexes for a table,Read,table*,,
149,GetPartitions,Grants permission to retrieve the partitions of a table,Read,catalog*,,
150,GetPartitions,Grants permission to retrieve the partitions of a table,Read,database*,,
151,GetPartitions,Grants permission to retrieve the partitions of a table,Read,table*,,
152,GetPlan,Grants permission to retrieve a mapping for a script,Read,,,
153,GetRegistry,Grants permission to retrieve a schema registry,Read,registry*,,
154,GetResourcePolicies,Grants permission to retrieve resource policies,Read,catalog*,,
155,GetResourcePolicy,Grants permission to retrieve a resource policy,Read,catalog*,,
156,GetSchema,Grants permission to retrieve a schema container,Read,registry*,,
157,GetSchema,Grants permission to retrieve a schema container,Read,schema*,,
158,GetSchemaByDefinition,Grants permission to retrieve a schema version based on schema definition,Read,registry*,,
159,GetSchemaByDefinition,Grants permission to retrieve a schema version based on schema definition,Read,schema*,,
160,GetSchemaVersion,Grants permission to retrieve a schema version,Read,registry,,
161,GetSchemaVersion,Grants permission to retrieve a schema version,Read,schema,,
162,GetSchemaVersionsDiff,Grants permission to compare two schema versions in schema registry,Read,registry*,,
163,GetSchemaVersionsDiff,Grants permission to compare two schema versions in schema registry,Read,schema*,,
164,GetSecurityConfiguration,Grants permission to retrieve a security configuration,Read,,,
165,GetSecurityConfigurations,Grants permission to retrieve one or more security configurations,Read,,,
166,GetSession,Grants permission to retrieve an interactive session,Read,session*,,
167,GetStatement,Grants permission to retrieve result and information about a statement in an interactive session,Read,session*,,
168,GetTable,Grants permission to retrieve a table,Read,catalog*,,
169,GetTable,Grants permission to retrieve a table,Read,database*,,
170,GetTable,Grants permission to retrieve a table,Read,table*,,
171,GetTableVersion,Grants permission to retrieve a version of a table,Read,catalog*,,
172,GetTableVersion,Grants permission to retrieve a version of a table,Read,database*,,
173,GetTableVersion,Grants permission to retrieve a version of a table,Read,table*,,
174,GetTableVersions,Grants permission to retrieve a list of versions of a table,Read,catalog*,,
175,GetTableVersions,Grants permission to retrieve a list of versions of a table,Read,database*,,
176,GetTableVersions,Grants permission to retrieve a list of versions of a table,Read,table*,,
177,GetTables,Grants permission to retrieve the tables in a database,Read,catalog*,,
178,GetTables,Grants permission to retrieve the tables in a database,Read,database*,,
179,GetTables,Grants permission to retrieve the tables in a database,Read,table*,,
180,GetTags,Grants permission to retrieve all tags associated with a resource,Read,blueprint,,
181,GetTags,Grants permission to retrieve all tags associated with a resource,Read,crawler,,
182,GetTags,Grants permission to retrieve all tags associated with a resource,Read,devendpoint,,
183,GetTags,Grants permission to retrieve all tags associated with a resource,Read,job,,
184,GetTags,Grants permission to retrieve all tags associated with a resource,Read,trigger,,
185,GetTags,Grants permission to retrieve all tags associated with a resource,Read,workflow,,
186,GetTrigger,Grants permission to retrieve a trigger,Read,trigger*,,
187,GetTriggers,Grants permission to retrieve the triggers associated with a job,Read,,,
188,GetUserDefinedFunction,Grants permission to retrieve a function definition,Read,catalog*,,
189,GetUserDefinedFunction,Grants permission to retrieve a function definition,Read,database*,,
190,GetUserDefinedFunction,Grants permission to retrieve a function definition,Read,userdefinedfunction*,,
191,GetUserDefinedFunctions,Grants permission to retrieve multiple function definitions,Read,catalog*,,
192,GetUserDefinedFunctions,Grants permission to retrieve multiple function definitions,Read,database*,,
193,GetUserDefinedFunctions,Grants permission to retrieve multiple function definitions,Read,userdefinedfunction*,,
194,GetWorkflow,Grants permission to retrieve a workflow,Read,workflow*,,
195,GetWorkflowRun,Grants permission to retrieve a workflow run,Read,workflow*,,
196,GetWorkflowRunProperties,Grants permission to retrieve workflow run properties,Read,workflow*,,
197,GetWorkflowRuns,Grants permission to retrieve all runs of a workflow,Read,workflow*,,
198,ImportCatalogToGlue,Grants permission to import an Athena data catalog into AWS Glue,Write,catalog*,,
199,ListBlueprints,Grants permission to retrieve all blueprints,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
200,ListCrawlers,Grants permission to retrieve all crawlers,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
201,ListCustomEntityTypes,Grants permission to retrieve all Custom Entity Types,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
202,ListDevEndpoints,Grants permission to retrieve all development endpoints,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
203,ListJobs,Grants permission to retrieve all current jobs,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
204,ListMLTransforms,Grants permission to retrieve all ML Transforms,List,mlTransform*,,
205,ListMLTransforms,Grants permission to retrieve all ML Transforms,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
206,ListRegistries,Grants permission to retrieve a list of schema registries,List,,,
207,ListSchemaVersions,Grants permission to retrieve a list of schema versions,List,registry*,,
208,ListSchemaVersions,Grants permission to retrieve a list of schema versions,List,schema*,,
209,ListSchemas,Grants permission to retrieve a list of schema containers,List,registry,,
210,ListSessions,Grants permission to retrieve a list of interactive session,List,,,
211,ListStatements,Grants permission to retrieve a list of statements in an interactive session,List,session*,,
212,ListTriggers,Grants permission to retrieve all triggers,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
213,ListWorkflows,Grants permission to retrieve all workflows,List,,,
214,NotifyEvent,Grants permission to notify an event to the event-driven workflow,Write,workflow*,,
215,PutDataCatalogEncryptionSettings,Grants permission to update catalog encryption settings,Write,catalog*,,
216,PutResourcePolicy,Grants permission to update a resource policy,Permissions management,catalog*,,
217,PutSchemaVersionMetadata,Grants permission to add metadata to schema version,Write,registry,,
218,PutSchemaVersionMetadata,Grants permission to add metadata to schema version,Write,schema,,
219,PutWorkflowRunProperties,Grants permission to update workflow run properties,Write,workflow*,,
220,QuerySchemaVersionMetadata,Grants permission to fetch metadata for a schema version,List,registry,,
221,QuerySchemaVersionMetadata,Grants permission to fetch metadata for a schema version,List,schema,,
222,RegisterSchemaVersion,Grants permission to create a new schema version,Write,registry*,,
223,RegisterSchemaVersion,Grants permission to create a new schema version,Write,schema*,,
224,RemoveSchemaVersionMetadata,Grants permission to remove metadata from schema version,Write,registry,,
225,RemoveSchemaVersionMetadata,Grants permission to remove metadata from schema version,Write,schema,,
226,ResetJobBookmark,Grants permission to reset a job bookmark,Write,,,
227,ResumeWorkflowRun,Grants permission to resume a workflow run,Write,workflow*,,
228,RunStatement,Grants permission to run a code or statement in an interactive session,Write,session*,,
229,SearchTables,Grants permission to retrieve the tables in the catalog,Read,catalog*,,
230,SearchTables,Grants permission to retrieve the tables in the catalog,Read,database*,,
231,SearchTables,Grants permission to retrieve the tables in the catalog,Read,table*,,
232,StartBlueprintRun,Grants permission to start running a blueprint,Write,blueprint*,,
233,StartCrawler,Grants permission to start a crawler,Write,crawler*,,
234,StartCrawlerSchedule,Grants permission to change the schedule state of a crawler to SCHEDULED,Write,,,
235,StartExportLabelsTaskRun,Grants permission to start an Export Labels ML Task Run,Write,mlTransform*,,
236,StartImportLabelsTaskRun,Grants permission to start an Import Labels ML Task Run,Write,mlTransform*,,
237,StartJobRun,Grants permission to start running a job,Write,job*,,
238,StartMLEvaluationTaskRun,Grants permission to start an Evaluation ML Task Run,Write,mlTransform*,,
239,StartMLLabelingSetGenerationTaskRun,Grants permission to start a Labeling Set Generation ML Task Run,Write,mlTransform*,,
240,StartTrigger,Grants permission to start a trigger,Write,trigger*,,
241,StartWorkflowRun,Grants permission to start running a workflow,Write,workflow*,,
242,StopCrawler,Grants permission to stop a running crawler,Write,crawler*,,
243,StopCrawlerSchedule,Grants permission to set the schedule state of a crawler to NOT_SCHEDULED,Write,,,
244,StopSession,Grants permission to stop an interactive session,Write,session*,,
245,StopTrigger,Grants permission to stop a trigger,Write,trigger*,,
246,StopWorkflowRun,Grants permission to stop a workflow run,Write,workflow*,,
247,TagResource,Grants permission to add tags to a resource,Tagging,blueprint,,
248,TagResource,Grants permission to add tags to a resource,Tagging,crawler,,
249,TagResource,Grants permission to add tags to a resource,Tagging,devendpoint,,
250,TagResource,Grants permission to add tags to a resource,Tagging,job,,
251,TagResource,Grants permission to add tags to a resource,Tagging,trigger,,
252,TagResource,Grants permission to add tags to a resource,Tagging,workflow,,
253,TagResource,Grants permission to add tags to a resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
254,UntagResource,Grants permission to remove tags associated with a resource,Tagging,blueprint,,
255,UntagResource,Grants permission to remove tags associated with a resource,Tagging,crawler,,
256,UntagResource,Grants permission to remove tags associated with a resource,Tagging,devendpoint,,
257,UntagResource,Grants permission to remove tags associated with a resource,Tagging,job,,
258,UntagResource,Grants permission to remove tags associated with a resource,Tagging,trigger,,
259,UntagResource,Grants permission to remove tags associated with a resource,Tagging,workflow,,
260,UntagResource,Grants permission to remove tags associated with a resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
261,UpdateBlueprint,Grants permission to update a blueprint,Write,blueprint*,,
262,UpdateClassifier,Grants permission to update a classifier,Write,,,
263,UpdateColumnStatisticsForPartition,Grants permission to update partition statistics of columns,Write,catalog*,,
264,UpdateColumnStatisticsForPartition,Grants permission to update partition statistics of columns,Write,database*,,
265,UpdateColumnStatisticsForPartition,Grants permission to update partition statistics of columns,Write,table*,,
266,UpdateColumnStatisticsForTable,Grants permission to update table statistics of columns,Write,catalog*,,
267,UpdateColumnStatisticsForTable,Grants permission to update table statistics of columns,Write,database*,,
268,UpdateColumnStatisticsForTable,Grants permission to update table statistics of columns,Write,table*,,
269,UpdateConnection,Grants permission to update a connection,Write,catalog*,,
270,UpdateConnection,Grants permission to update a connection,Write,connection*,,
271,UpdateCrawler,Grants permission to update a crawler,Write,crawler*,,
272,UpdateCrawlerSchedule,Grants permission to update the schedule of a crawler,Write,,,
273,UpdateDatabase,Grants permission to update a database,Write,catalog*,,
274,UpdateDatabase,Grants permission to update a database,Write,database*,,
275,UpdateDevEndpoint,Grants permission to update a development endpoint,Write,devendpoint*,,
276,UpdateJob,Grants permission to update a job,Write,job*,,
277,UpdateJob,Grants permission to update a job,Write,,glue:VpcIds  glue:SubnetIds  glue:SecurityGroupIds,
278,UpdateMLTransform,Grants permission to update an ML Transform,Write,mlTransform*,,
279,UpdatePartition,Grants permission to update a partition,Write,catalog*,,
280,UpdatePartition,Grants permission to update a partition,Write,database*,,
281,UpdatePartition,Grants permission to update a partition,Write,table*,,
282,UpdateRegistry,Grants permission to update a schema registry,Write,registry*,,
283,UpdateSchema,Grants permission to update a schema container,Write,registry*,,
284,UpdateSchema,Grants permission to update a schema container,Write,schema*,,
285,UpdateTable,Grants permission to update a table,Write,catalog*,,
286,UpdateTable,Grants permission to update a table,Write,database*,,
287,UpdateTable,Grants permission to update a table,Write,table*,,
288,UpdateTrigger,Grants permission to update a trigger,Write,trigger*,,
289,UpdateUserDefinedFunction,Grants permission to update a function definition,Write,catalog*,,
290,UpdateUserDefinedFunction,Grants permission to update a function definition,Write,database*,,
291,UpdateUserDefinedFunction,Grants permission to update a function definition,Write,userdefinedfunction*,,
292,UpdateWorkflow,Grants permission to update a workflow,Write,workflow*,,
293,UseMLTransforms,Grants permission to use an ML Transform from within a Glue ETL Script,Write,mlTransform*,,
