,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
61,DisassociateResource,Grants permission to disassociate a resource from an application,Write,,servicecatalog:ResourceType  servicecatalog:Resource,
62,DisassociateServiceActionFromProvisioningArtifact,Grants permission to disassociate the specified self-service action association from the specified provisioning artifact,Write,Product*,,
63,DisassociateTagOptionFromResource,Grants permission to disassociate the specified TagOption from the specified resource,Write,Portfolio,,
64,DisassociateTagOptionFromResource,Grants permission to disassociate the specified TagOption from the specified resource,Write,Product,,
65,EnableAWSOrganizationsAccess,Grants permission to enable portfolio sharing feature through AWS Organizations,Write,,,
66,ExecuteProvisionedProductPlan,Grants permission to execute a provisioned product plan,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
67,ExecuteProvisionedProductServiceAction,Grants permission to executes a provisioned product plan,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
68,GetAWSOrganizationsAccessStatus,Grants permission to get the access status of AWS Organization portfolio share feature,Read,,,
69,GetApplication,Grants permission to get an application,Read,Application*,,
70,GetAssociatedResource,Grants permission to get information about a resource associated to an application,Read,Application*,,
71,GetAssociatedResource,Grants permission to get information about a resource associated to an application,Read,,servicecatalog:ResourceType  servicecatalog:Resource,
72,GetAttributeGroup,Grants permission to get an attribute group,Read,AttributeGroup*,,
73,GetConfiguration,Grants permission to read AppRegistry configurations,Read,,,
74,GetProvisionedProductOutputs,Grants permission to get the provisioned product output with either provisioned product id or name,Read,,,
75,ImportAsProvisionedProduct,Grants permission to import a resource into a provisioned product,Write,Product*,,
76,ListAcceptedPortfolioShares,Grants permission to list the portfolios that have been shared with you and you have accepted,List,,,
77,ListApplications,Grants permission to list your applications,List,,,
78,ListAssociatedAttributeGroups,Grants permission to list the attribute groups associated with an application,List,Application*,,
79,ListAssociatedResources,Grants permission to list the resources associated with an application,List,Application*,,
80,ListAttributeGroups,Grants permission to list your attribute groups,List,,,
81,ListAttributeGroupsForApplication,Grants permission to list the associated attribute groups for a given application,List,Application*,,
82,ListBudgetsForResource,Grants permission to list all the budgets associated to a resource,List,,,
83,ListConstraintsForPortfolio,Grants permission to list constraints associated with a given portfolio,List,,,
84,ListLaunchPaths,Grants permission to list the different ways to launch a given product as an end-user,List,Product*,,
85,ListOrganizationPortfolioAccess,Grants permission to list the organization nodes that have access to the specified portfolio,List,,,
86,ListPortfolioAccess,Grants permission to list the AWS accounts you have shared a given portfolio with,List,Portfolio*,,
87,ListPortfolios,Grants permission to list the portfolios in your account,List,,,
88,ListPortfoliosForProduct,Grants permission to list the portfolios associated with a given product,List,Product*,,
89,ListPrincipalsForPortfolio,Grants permission to list the IAM principals associated with a given portfolio,List,Portfolio*,,
90,ListProvisionedProductPlans,Grants permission to list the provisioned product plans,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
91,ListProvisioningArtifacts,Grants permission to list the provisioning artifacts associated with a given product,List,Product*,,
92,ListProvisioningArtifactsForServiceAction,Grants permission to list all provisioning artifacts for the specified self-service action,List,,,
93,ListRecordHistory,Grants permission to list all the records in your account or all the records related to a given provisioned product,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
94,ListResourcesForTagOption,Grants permission to list the resources associated with the specified TagOption,List,,,
95,ListServiceActions,Grants permission to list all self-service actions,List,,,
96,ListServiceActionsForProvisioningArtifact,Grants permission to list all the service actions associated with the specified provisioning artifact in your account,List,Product*,,
97,ListServiceActionsForProvisioningArtifact,Grants permission to list all the service actions associated with the specified provisioning artifact in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
98,ListStackInstancesForProvisionedProduct,"Grants permission to list account, region and status of each stack instances that are associated with a CFN_STACKSET type provisioned product",List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
99,ListTagOptions,Grants permission to list the specified TagOptions or all TagOptions,List,,,
100,ListTagsForResource,Grants permission to list the tags for a service catalog appregistry resource,Read,Application,,
101,ListTagsForResource,Grants permission to list the tags for a service catalog appregistry resource,Read,AttributeGroup,,
102,ProvisionProduct,Grants permission to provision a product with a specified provisioning artifact and launch parameters,Write,Product*,,
103,PutConfiguration,Grants permission to assign AppRegistry configurations,Write,,,
104,RejectPortfolioShare,Grants permission to reject a portfolio that has been shared with you that you previously accepted,Write,Portfolio*,,
105,ScanProvisionedProducts,Grants permission to list all the provisioned products in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
106,SearchProducts,Grants permission to list the products available to you as an end-user,List,,,
107,SearchProductsAsAdmin,Grants permission to list all the products in your account or all the products associated with a given portfolio,List,,,
108,SearchProvisionedProducts,Grants permission to list all the provisioned products in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
109,SyncResource,Grants permission to sync a resource with its current state in AppRegistry,Write,,,cloudformation:UpdateStack
110,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,Application,,
111,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,AttributeGroup,,
112,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
113,TerminateProvisionedProduct,Grants permission to terminate an existing provisioned product,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
114,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,Application,,
115,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,AttributeGroup,,
116,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
117,UpdateApplication,Grants permission to update the attributes of an existing application,Write,Application*,,iam:CreateServiceLinkedRole
118,UpdateAttributeGroup,Grants permission to update the attributes of an existing attribute group,Write,AttributeGroup*,,
119,UpdateConstraint,Grants permission to update the metadata fields of an existing constraint,Write,,,
120,UpdatePortfolio,Grants permission to update the metadata fields and/or tags of an existing portfolio,Write,Portfolio*,,
121,UpdatePortfolio,Grants permission to update the metadata fields and/or tags of an existing portfolio,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
122,UpdatePortfolioShare,Grants permission to enable or disable resource sharing for an existing portfolio share,Permissions management,Portfolio*,,
123,UpdateProduct,Grants permission to update the metadata fields and/or tags of an existing product,Write,Product*,,
124,UpdateProduct,Grants permission to update the metadata fields and/or tags of an existing product,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
125,UpdateProvisionedProduct,Grants permission to update an existing provisioned product,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
126,UpdateProvisionedProductProperties,Grants permission to update the properties of an existing provisioned product,Write,,,
127,UpdateProvisioningArtifact,Grants permission to update the metadata fields of an existing provisioning artifact,Write,Product*,,
128,UpdateServiceAction,Grants permission to update a self-service action,Write,,,
129,UpdateTagOption,Grants permission to update the specified TagOption,Write,,,
