,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
69,TagResource,Grants permission to add or update the tags for an Amazon Macie resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
70,TestCustomDataIdentifier,Grants permission to test a custom data identifier,Write,,,
71,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,AllowList,,
72,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,ClassificationJob,,
73,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,CustomDataIdentifier,,
74,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,FindingsFilter,,
75,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,Member,,
76,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,,aws:TagKeys,
77,UpdateAllowList,Grants permission to update the settings for an allow list,Write,AllowList*,,
78,UpdateClassificationJob,Grants permission to change the status of a sensitive data discovery job,Write,ClassificationJob*,,
79,UpdateClassificationJob,Grants permission to change the status of a sensitive data discovery job,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
80,UpdateFindingsFilter,Grants permission to update the settings for a findings filter,Write,FindingsFilter*,,
81,UpdateFindingsFilter,Grants permission to update the settings for a findings filter,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
82,UpdateMacieSession,"Grants permission to suspend or re-enable an Amazon Macie account, or update the configuration settings for a Macie account",Write,,,
83,UpdateMemberSession,Grants permission to an Amazon Macie administrator account to suspend or re-enable a Macie member account,Write,,,
84,UpdateOrganizationConfiguration,Grants permission to update Amazon Macie configuration settings for an AWS organization,Write,,,
85,UpdateRevealConfiguration,Grants permission to update the status and configuration settings for retrieving occurrences of sensitive data reported by findings,Write,,,
